user_id,timestamp,group,converted
772464,2017-01-05,B,0
696243,2017-01-03,B,0
704199,2017-01-04,B,0
787142,2017-01-06,B,0
741558,2017-01-06,A,0
793151,2017-01-11,A,0
834425,2017-01-08,A,0
893953,2017-01-16,B,0
685397,2017-01-16,A,0
852328,2017-01-21,B,0
787950,2017-01-07,A,0
794760,2017-01-22,A,0
785780,2017-01-09,B,0
731926,2017-01-22,A,0
850778,2017-01-20,A,0
899922,2017-01-10,B,0
720484,2017-01-20,B,0
756297,2017-01-12,B,0
651576,2017-01-17,B,0
930990,2017-01-18,B,0
873610,2017-01-13,A,0
789680,2017-01-05,A,0
635265,2017-01-13,A,1
716974,2017-01-03,A,0
709063,2017-01-17,B,0
662586,2017-01-14,B,0
818626,2017-01-13,A,1
686693,2017-01-19,B,0
908363,2017-01-24,A,0
832483,2017-01-11,B,0
714124,2017-01-12,B,0
861405,2017-01-09,A,0
714629,2017-01-10,B,0
808875,2017-01-20,A,0
728880,2017-01-07,B,0
760502,2017-01-19,A,0
910256,2017-01-12,B,0
651326,2017-01-24,A,0
663810,2017-01-08,B,0
848497,2017-01-22,A,0
752840,2017-01-13,A,0
825743,2017-01-21,B,0
677541,2017-01-05,B,0
794304,2017-01-22,B,0
806707,2017-01-19,B,0
650972,2017-01-12,B,0
751491,2017-01-10,B,0
761053,2017-01-11,B,0
845435,2017-01-20,B,1
633578,2017-01-16,A,0
726912,2017-01-07,A,0
908062,2017-01-23,A,0
757617,2017-01-16,A,0
680216,2017-01-21,B,0
807971,2017-01-24,A,0
744420,2017-01-19,B,1
777819,2017-01-11,A,0
780892,2017-01-11,A,0
703911,2017-01-14,B,0
792098,2017-01-04,B,0
886248,2017-01-19,B,1
704069,2017-01-20,A,0
658991,2017-01-18,A,1
844807,2017-01-05,A,0
646639,2017-01-17,A,0
937722,2017-01-19,A,0
738498,2017-01-15,B,0
877247,2017-01-18,B,0
943302,2017-01-09,B,0
828080,2017-01-06,A,0
858601,2017-01-11,B,0
773911,2017-01-19,B,0
736256,2017-01-07,A,0
891644,2017-01-13,A,0
754337,2017-01-12,B,0
675624,2017-01-07,A,0
906540,2017-01-08,B,0
795764,2017-01-11,A,0
686867,2017-01-06,B,0
837223,2017-01-03,A,0
710555,2017-01-19,B,0
649997,2017-01-11,A,0
782075,2017-01-02,B,0
731635,2017-01-22,B,0
944827,2017-01-18,B,0
646149,2017-01-16,B,0
823347,2017-01-16,A,0
659666,2017-01-08,B,0
748776,2017-01-14,B,0
945329,2017-01-12,A,0
918320,2017-01-18,B,0
937633,2017-01-16,B,0
829197,2017-01-09,A,0
844490,2017-01-06,A,0
811843,2017-01-13,B,0
864966,2017-01-17,B,0
653274,2017-01-16,B,0
847388,2017-01-11,A,0
945513,2017-01-15,B,0
870706,2017-01-17,A,0
926207,2017-01-04,B,0
671526,2017-01-21,B,0
744147,2017-01-05,B,0
654793,2017-01-08,B,0
828612,2017-01-13,A,0
889158,2017-01-17,B,0
784015,2017-01-06,A,0
681060,2017-01-23,B,1
813040,2017-01-06,A,0
878950,2017-01-11,A,0
821947,2017-01-10,A,0
665595,2017-01-18,B,0
874096,2017-01-08,A,0
841798,2017-01-12,A,0
764245,2017-01-12,B,0
839717,2017-01-15,B,1
685314,2017-01-21,B,1
917057,2017-01-19,A,0
895894,2017-01-20,A,0
932361,2017-01-23,A,0
906432,2017-01-18,A,1
924770,2017-01-05,B,0
683879,2017-01-19,B,0
681862,2017-01-05,A,0
781502,2017-01-13,B,0
785632,2017-01-04,A,0
709526,2017-01-03,A,0
906854,2017-01-17,A,0
790810,2017-01-23,B,0
903579,2017-01-08,A,0
785579,2017-01-09,A,0
801548,2017-01-10,B,0
904854,2017-01-21,A,0
929214,2017-01-16,B,1
940622,2017-01-03,B,0
710686,2017-01-17,A,0
922800,2017-01-18,A,0
678964,2017-01-06,A,0
678509,2017-01-21,B,0
682701,2017-01-05,A,0
684584,2017-01-16,B,0
866725,2017-01-05,B,0
694472,2017-01-19,B,0
828801,2017-01-20,A,0
934069,2017-01-09,B,0
858348,2017-01-17,A,0
884242,2017-01-10,A,0
902305,2017-01-24,A,0
917857,2017-01-09,A,0
639433,2017-01-21,B,0
780399,2017-01-16,A,0
865667,2017-01-03,A,0
761898,2017-01-14,A,0
790924,2017-01-02,B,0
791241,2017-01-21,B,0
817252,2017-01-13,A,0
909153,2017-01-04,A,0
915525,2017-01-02,B,1
856521,2017-01-16,A,0
680190,2017-01-06,B,0
868102,2017-01-21,B,1
917166,2017-01-03,B,1
882190,2017-01-12,B,1
722182,2017-01-12,B,1
940467,2017-01-13,B,0
681071,2017-01-10,A,1
673621,2017-01-11,A,0
665575,2017-01-12,B,0
805897,2017-01-13,B,0
796406,2017-01-15,A,0
818854,2017-01-03,A,0
678510,2017-01-21,B,0
882842,2017-01-22,A,0
879612,2017-01-22,B,0
677416,2017-01-14,A,0
752088,2017-01-10,A,0
663871,2017-01-16,B,1
716713,2017-01-18,B,0
713146,2017-01-15,B,0
641799,2017-01-04,A,1
895285,2017-01-09,A,0
841328,2017-01-04,A,1
827949,2017-01-04,B,1
911408,2017-01-07,A,0
804273,2017-01-11,A,0
825396,2017-01-22,A,0
642259,2017-01-10,A,0
645992,2017-01-19,A,0
807242,2017-01-21,B,0
749433,2017-01-22,B,0
813961,2017-01-06,B,0
637621,2017-01-20,A,0
773473,2017-01-09,A,0
643812,2017-01-16,A,0
724454,2017-01-06,B,0
632498,2017-01-13,A,0
768032,2017-01-03,A,0
861043,2017-01-21,B,0
763428,2017-01-19,B,1
871700,2017-01-21,B,0
911233,2017-01-19,B,0
794609,2017-01-03,A,0
740940,2017-01-14,A,0
649715,2017-01-04,B,0
653672,2017-01-04,B,1
730292,2017-01-05,B,0
814620,2017-01-12,B,1
730611,2017-01-03,A,0
875678,2017-01-04,A,0
781923,2017-01-17,A,0
806603,2017-01-05,B,0
674200,2017-01-19,A,0
687076,2017-01-08,B,1
658267,2017-01-20,A,0
700703,2017-01-09,B,0
723670,2017-01-04,B,0
661666,2017-01-17,B,0
646487,2017-01-13,A,0
839669,2017-01-14,B,0
637910,2017-01-05,B,0
764978,2017-01-16,B,0
788256,2017-01-06,A,0
869268,2017-01-04,B,0
679762,2017-01-04,A,0
853471,2017-01-14,A,0
631880,2017-01-13,A,0
810629,2017-01-23,A,0
786031,2017-01-21,B,0
878133,2017-01-23,A,0
801630,2017-01-11,A,0
793776,2017-01-19,A,0
843546,2017-01-23,B,1
808995,2017-01-10,B,0
897169,2017-01-08,A,0
807062,2017-01-16,A,0
725829,2017-01-04,A,0
796941,2017-01-06,A,0
663377,2017-01-19,B,0
745190,2017-01-17,B,1
746191,2017-01-06,A,0
768787,2017-01-21,B,0
668559,2017-01-23,B,0
921738,2017-01-03,B,1
929424,2017-01-12,B,0
830922,2017-01-18,A,0
866623,2017-01-12,A,0
758266,2017-01-18,A,0
774049,2017-01-19,A,0
853810,2017-01-09,B,0
771956,2017-01-15,B,0
936046,2017-01-09,B,0
692755,2017-01-16,B,0
825944,2017-01-19,B,0
726085,2017-01-19,A,1
937252,2017-01-14,B,0
681136,2017-01-23,A,0
925128,2017-01-05,A,0
847442,2017-01-12,A,1
689042,2017-01-22,B,0
650648,2017-01-08,A,0
940868,2017-01-03,A,0
659718,2017-01-10,B,0
852287,2017-01-07,B,1
859302,2017-01-08,A,0
705474,2017-01-14,B,0
741676,2017-01-10,A,0
698912,2017-01-05,A,0
868421,2017-01-12,B,0
864497,2017-01-17,B,1
913839,2017-01-19,B,0
773454,2017-01-21,A,0
719459,2017-01-23,A,0
793497,2017-01-15,A,0
641188,2017-01-09,B,0
691855,2017-01-08,A,0
652694,2017-01-16,A,0
705466,2017-01-08,B,0
884888,2017-01-10,A,0
927621,2017-01-15,A,0
856067,2017-01-23,B,0
810944,2017-01-07,B,0
655008,2017-01-19,A,1
929759,2017-01-19,B,0
861860,2017-01-03,B,0
836850,2017-01-05,B,1
753793,2017-01-10,A,0
753222,2017-01-20,A,0
873715,2017-01-15,A,0
833789,2017-01-04,A,1
679293,2017-01-02,A,0
907943,2017-01-02,A,0
789708,2017-01-18,B,0
663362,2017-01-10,B,0
883182,2017-01-12,A,0
934198,2017-01-20,B,1
642877,2017-01-11,B,0
804416,2017-01-15,A,0
911620,2017-01-22,B,0
752527,2017-01-21,A,0
637423,2017-01-17,B,0
648169,2017-01-04,B,0
760613,2017-01-24,A,0
698248,2017-01-02,B,0
672697,2017-01-12,A,0
677166,2017-01-05,A,0
890048,2017-01-11,A,0
919285,2017-01-04,A,0
825882,2017-01-08,A,0
879896,2017-01-06,A,0
866214,2017-01-03,B,0
851986,2017-01-04,B,0
895113,2017-01-06,B,0
657417,2017-01-09,B,0
760299,2017-01-05,A,0
880026,2017-01-20,A,0
687130,2017-01-16,B,0
705658,2017-01-13,A,0
815785,2017-01-14,B,0
879680,2017-01-09,B,0
932936,2017-01-12,A,0
738710,2017-01-08,A,0
646489,2017-01-07,A,0
720836,2017-01-20,B,0
707384,2017-01-21,A,0
822418,2017-01-10,B,0
930773,2017-01-13,A,0
737721,2017-01-04,A,0
674826,2017-01-02,A,0
872797,2017-01-04,B,0
936076,2017-01-10,A,0
849997,2017-01-05,B,0
651522,2017-01-14,A,0
665910,2017-01-05,B,0
734748,2017-01-06,B,0
765846,2017-01-02,B,1
832564,2017-01-05,B,0
670817,2017-01-16,A,0
927731,2017-01-20,B,0
856691,2017-01-15,A,0
812696,2017-01-14,B,0
866567,2017-01-04,A,0
721270,2017-01-15,B,0
902187,2017-01-08,A,0
642521,2017-01-09,A,0
904188,2017-01-16,A,0
723918,2017-01-23,B,0
736429,2017-01-07,B,0
661285,2017-01-13,A,0
893608,2017-01-23,A,0
693090,2017-01-22,B,0
716926,2017-01-04,A,0
748989,2017-01-19,B,0
808296,2017-01-02,A,0
802339,2017-01-13,B,1
850783,2017-01-13,B,1
909755,2017-01-07,B,0
933211,2017-01-08,A,0
788411,2017-01-14,A,1
893026,2017-01-18,A,0
767223,2017-01-02,B,0
731030,2017-01-03,B,0
842549,2017-01-03,A,0
644306,2017-01-08,A,0
803143,2017-01-17,B,0
830727,2017-01-22,B,1
917991,2017-01-11,A,0
763658,2017-01-19,A,0
657361,2017-01-18,B,0
636278,2017-01-21,B,0
754566,2017-01-14,B,0
936245,2017-01-06,A,0
759062,2017-01-03,B,0
792163,2017-01-03,B,0
902088,2017-01-15,A,0
779102,2017-01-23,B,0
772459,2017-01-13,B,0
900231,2017-01-18,A,0
893645,2017-01-03,B,0
902218,2017-01-14,A,0
729827,2017-01-04,A,0
641795,2017-01-19,B,0
861335,2017-01-07,A,0
897451,2017-01-17,B,0
720305,2017-01-23,A,0
647061,2017-01-21,B,0
857986,2017-01-19,A,1
765507,2017-01-23,B,0
637720,2017-01-18,B,0
920967,2017-01-20,A,0
933261,2017-01-21,A,0
890062,2017-01-23,A,0
750619,2017-01-11,A,0
930644,2017-01-02,B,0
903628,2017-01-16,B,0
826332,2017-01-06,A,1
837788,2017-01-12,B,0
784970,2017-01-08,A,1
820987,2017-01-08,B,0
679166,2017-01-15,B,0
883169,2017-01-21,A,0
760467,2017-01-20,A,0
747672,2017-01-04,B,0
906063,2017-01-12,A,0
709719,2017-01-10,B,0
778840,2017-01-15,A,0
812109,2017-01-16,A,0
771289,2017-01-12,A,0
743452,2017-01-09,B,0
749357,2017-01-11,A,0
675675,2017-01-13,A,0
745472,2017-01-06,B,0
892602,2017-01-13,B,0
710484,2017-01-21,A,0
706306,2017-01-04,B,0
858204,2017-01-12,B,0
756339,2017-01-12,B,0
752259,2017-01-17,B,0
676728,2017-01-21,B,0
865530,2017-01-12,A,0
936819,2017-01-16,B,0
720835,2017-01-16,A,1
785499,2017-01-21,A,0
747620,2017-01-22,A,0
848415,2017-01-02,A,0
704440,2017-01-09,A,0
896674,2017-01-16,B,0
890807,2017-01-18,B,0
703692,2017-01-24,A,0
737600,2017-01-20,B,1
931186,2017-01-18,B,1
808492,2017-01-06,B,0
799602,2017-01-08,B,0
831209,2017-01-03,A,0
880993,2017-01-12,B,0
835235,2017-01-03,B,0
843394,2017-01-14,B,0
763235,2017-01-22,B,0
717133,2017-01-11,A,0
917896,2017-01-11,B,0
776988,2017-01-19,A,0
909009,2017-01-06,B,0
633196,2017-01-12,A,1
890214,2017-01-03,B,0
944171,2017-01-12,A,0
778844,2017-01-09,B,0
779983,2017-01-19,B,0
668996,2017-01-20,B,0
640607,2017-01-24,A,0
633204,2017-01-10,A,0
822638,2017-01-10,A,0
640666,2017-01-05,B,0
655894,2017-01-08,A,0
761158,2017-01-06,B,1
754763,2017-01-05,B,0
939051,2017-01-18,B,0
873197,2017-01-22,B,0
930784,2017-01-18,B,1
805908,2017-01-13,A,0
721251,2017-01-16,A,0
841006,2017-01-15,A,0
912227,2017-01-14,B,0
741102,2017-01-18,A,1
800693,2017-01-04,A,1
930175,2017-01-23,B,0
875169,2017-01-03,B,0
895302,2017-01-21,B,0
893038,2017-01-05,A,0
683671,2017-01-21,A,0
925025,2017-01-19,A,0
798775,2017-01-08,A,0
945203,2017-01-08,A,0
633927,2017-01-23,B,0
796701,2017-01-10,B,0
802294,2017-01-16,A,0
674561,2017-01-08,B,0
778162,2017-01-17,B,0
910030,2017-01-20,B,0
665208,2017-01-17,A,0
768270,2017-01-07,A,0
810332,2017-01-19,A,0
786719,2017-01-07,A,0
645155,2017-01-09,B,0
834341,2017-01-03,B,0
858956,2017-01-18,B,0
853839,2017-01-23,A,0
828017,2017-01-05,A,0
849934,2017-01-06,A,0
729777,2017-01-17,A,0
802463,2017-01-09,B,0
890793,2017-01-21,A,0
663585,2017-01-15,A,1
808086,2017-01-13,B,0
771090,2017-01-15,A,1
721744,2017-01-20,A,1
913997,2017-01-23,A,1
869170,2017-01-10,A,0
768724,2017-01-14,B,0
666050,2017-01-14,A,1
861947,2017-01-13,A,0
637755,2017-01-14,B,0
931118,2017-01-03,A,0
905985,2017-01-06,A,0
684856,2017-01-03,B,0
716448,2017-01-19,B,0
705610,2017-01-03,B,0
790998,2017-01-10,B,0
767585,2017-01-19,B,0
861513,2017-01-08,B,0
823788,2017-01-04,A,1
705228,2017-01-11,A,0
905971,2017-01-17,A,0
797304,2017-01-10,B,0
935137,2017-01-23,A,0
691344,2017-01-11,A,0
877794,2017-01-08,B,0
883013,2017-01-10,B,0
873523,2017-01-21,A,0
632299,2017-01-04,B,1
869657,2017-01-08,B,1
865721,2017-01-22,A,0
879817,2017-01-12,A,0
798588,2017-01-20,A,0
770940,2017-01-13,B,0
903178,2017-01-18,A,1
781666,2017-01-10,B,0
644716,2017-01-15,A,1
678375,2017-01-02,B,0
891942,2017-01-20,A,0
912096,2017-01-05,A,0
717187,2017-01-12,B,0
708792,2017-01-06,B,0
916187,2017-01-14,B,1
927608,2017-01-17,A,0
939547,2017-01-16,A,0
930927,2017-01-10,B,0
766895,2017-01-15,B,0
810808,2017-01-06,B,0
852641,2017-01-10,B,1
860254,2017-01-16,B,0
669220,2017-01-20,A,0
872875,2017-01-17,A,0
652007,2017-01-20,B,0
891372,2017-01-16,B,0
929630,2017-01-14,B,0
681074,2017-01-05,A,0
870382,2017-01-07,B,0
899008,2017-01-20,B,0
886858,2017-01-06,B,1
945924,2017-01-08,B,0
665539,2017-01-16,A,0
779423,2017-01-10,A,0
706355,2017-01-14,B,0
792971,2017-01-19,B,0
858030,2017-01-08,B,1
851355,2017-01-13,A,0
795166,2017-01-12,A,0
901593,2017-01-19,B,0
700835,2017-01-04,B,0
707148,2017-01-12,A,0
741236,2017-01-21,B,0
752559,2017-01-18,A,0
652855,2017-01-21,A,0
800172,2017-01-11,A,0
804835,2017-01-12,A,0
760317,2017-01-04,B,0
823487,2017-01-11,B,0
792085,2017-01-14,A,0
847516,2017-01-12,A,0
847980,2017-01-21,A,0
838796,2017-01-12,A,0
710045,2017-01-16,B,1
904810,2017-01-04,A,0
778158,2017-01-09,B,0
669167,2017-01-06,B,1
747840,2017-01-16,A,0
813212,2017-01-10,B,1
910458,2017-01-20,B,0
750268,2017-01-11,A,0
687007,2017-01-21,B,0
740172,2017-01-17,B,0
892474,2017-01-12,B,0
918358,2017-01-15,B,0
782104,2017-01-08,B,0
797435,2017-01-14,A,0
911208,2017-01-14,A,0
930121,2017-01-13,A,0
746987,2017-01-14,B,0
636994,2017-01-05,B,0
647375,2017-01-17,A,0
719876,2017-01-12,A,0
704601,2017-01-04,B,0
787125,2017-01-10,B,0
841501,2017-01-06,A,0
711766,2017-01-04,A,0
738816,2017-01-03,B,1
845489,2017-01-13,B,1
715510,2017-01-18,B,0
897484,2017-01-21,A,0
942322,2017-01-19,A,0
672298,2017-01-07,A,0
790660,2017-01-18,A,1
844559,2017-01-15,A,0
815246,2017-01-09,B,0
691435,2017-01-05,B,0
826852,2017-01-09,B,0
861123,2017-01-12,A,0
752717,2017-01-15,B,1
732321,2017-01-09,A,1
924558,2017-01-03,A,0
769078,2017-01-07,B,0
942856,2017-01-18,B,0
835886,2017-01-21,B,0
887915,2017-01-18,A,0
712944,2017-01-15,A,0
826946,2017-01-17,B,1
687585,2017-01-03,B,0
746701,2017-01-18,B,0
891823,2017-01-03,B,0
700114,2017-01-07,A,0
762867,2017-01-12,A,0
633149,2017-01-03,B,0
663053,2017-01-07,A,0
676879,2017-01-16,B,0
716531,2017-01-05,A,1
740043,2017-01-08,B,0
680813,2017-01-04,B,0
715679,2017-01-13,B,0
938669,2017-01-12,A,0
720439,2017-01-10,B,0
797395,2017-01-21,B,0
850406,2017-01-23,B,0
751035,2017-01-14,A,0
901910,2017-01-11,A,0
842175,2017-01-07,B,0
882198,2017-01-18,B,0
911259,2017-01-10,A,0
787760,2017-01-13,B,0
666317,2017-01-23,B,0
772078,2017-01-24,A,0
892481,2017-01-15,A,0
730337,2017-01-17,A,0
801500,2017-01-17,B,0
926545,2017-01-12,B,0
780530,2017-01-20,A,0
675523,2017-01-18,A,0
770600,2017-01-04,A,0
881087,2017-01-07,A,0
679298,2017-01-16,A,0
895886,2017-01-09,A,0
757217,2017-01-13,B,0
763633,2017-01-22,B,0
685498,2017-01-14,B,0
709651,2017-01-17,B,0
780056,2017-01-22,B,0
741530,2017-01-11,A,0
932282,2017-01-23,A,0
737137,2017-01-13,A,0
763089,2017-01-19,A,0
738986,2017-01-20,A,0
755685,2017-01-04,A,0
667314,2017-01-08,B,0
709621,2017-01-13,A,0
876034,2017-01-11,A,1
781667,2017-01-21,B,0
825139,2017-01-14,A,0
693857,2017-01-07,A,0
676744,2017-01-12,A,1
945184,2017-01-24,A,0
843766,2017-01-10,A,0
750950,2017-01-17,A,0
909504,2017-01-09,B,0
925823,2017-01-05,B,0
896684,2017-01-14,A,0
936095,2017-01-05,A,0
689338,2017-01-23,B,0
734378,2017-01-11,B,0
691174,2017-01-07,A,0
843577,2017-01-09,A,0
644948,2017-01-22,A,1
805851,2017-01-08,B,0
945073,2017-01-04,A,0
668948,2017-01-23,A,1
923456,2017-01-09,A,0
913844,2017-01-03,A,0
888433,2017-01-21,B,0
687680,2017-01-12,B,0
902677,2017-01-06,A,0
732867,2017-01-10,A,0
847404,2017-01-03,A,0
796872,2017-01-03,A,0
751893,2017-01-15,B,0
930460,2017-01-20,B,0
722914,2017-01-15,B,0
676260,2017-01-10,A,1
869984,2017-01-21,A,0
793639,2017-01-09,A,0
849941,2017-01-07,B,0
635173,2017-01-10,B,0
863053,2017-01-18,A,0
823986,2017-01-08,B,0
723170,2017-01-13,A,0
788464,2017-01-13,A,0
819823,2017-01-15,B,0
875011,2017-01-03,B,0
655793,2017-01-04,B,0
805920,2017-01-11,A,1
663359,2017-01-19,A,0
647806,2017-01-23,B,0
882442,2017-01-15,A,0
904634,2017-01-08,A,0
916763,2017-01-21,A,0
862429,2017-01-19,B,0
796207,2017-01-07,A,0
726656,2017-01-14,B,0
705361,2017-01-10,B,1
933990,2017-01-20,B,1
768119,2017-01-11,B,0
851443,2017-01-06,A,0
783997,2017-01-23,B,0
805744,2017-01-23,A,0
791504,2017-01-05,A,0
736731,2017-01-08,B,0
647691,2017-01-02,A,0
788575,2017-01-14,A,0
902324,2017-01-22,A,0
899033,2017-01-09,B,0
725226,2017-01-14,B,0
911361,2017-01-07,B,0
879674,2017-01-12,B,1
938019,2017-01-14,A,0
791827,2017-01-04,A,0
668429,2017-01-07,A,0
826450,2017-01-07,A,0
898727,2017-01-15,B,0
785639,2017-01-19,A,0
892737,2017-01-13,B,0
887408,2017-01-08,B,0
651563,2017-01-04,B,0
736848,2017-01-10,B,1
746001,2017-01-09,A,0
815164,2017-01-20,A,0
894105,2017-01-15,B,0
685956,2017-01-13,B,0
773183,2017-01-04,A,0
650413,2017-01-11,A,0
736706,2017-01-16,B,0
913075,2017-01-12,B,0
660752,2017-01-24,A,1
860235,2017-01-14,A,0
941982,2017-01-23,A,0
737128,2017-01-04,A,1
828721,2017-01-22,A,0
742549,2017-01-15,B,0
773309,2017-01-13,B,0
919330,2017-01-05,B,0
862548,2017-01-07,B,0
697175,2017-01-04,A,0
742966,2017-01-22,A,0
749376,2017-01-12,B,0
639753,2017-01-10,B,1
756597,2017-01-22,A,0
831425,2017-01-12,B,0
795125,2017-01-18,B,0
733630,2017-01-18,B,1
770218,2017-01-24,A,0
744214,2017-01-14,A,0
667044,2017-01-15,A,0
644164,2017-01-11,B,0
646868,2017-01-21,B,0
873980,2017-01-23,A,0
756518,2017-01-19,B,0
873313,2017-01-15,A,1
852681,2017-01-13,B,1
852196,2017-01-08,B,0
930898,2017-01-05,A,0
839637,2017-01-23,B,0
712523,2017-01-07,A,0
663848,2017-01-04,B,0
703431,2017-01-23,A,0
882285,2017-01-12,A,0
854037,2017-01-19,A,1
857614,2017-01-22,B,0
632937,2017-01-23,B,0
929302,2017-01-15,A,0
878477,2017-01-13,B,0
818502,2017-01-19,B,0
686175,2017-01-12,B,0
708258,2017-01-20,A,0
719340,2017-01-23,A,0
833049,2017-01-07,A,0
825028,2017-01-16,B,0
909327,2017-01-12,B,0
804811,2017-01-13,A,0
901726,2017-01-19,B,0
741080,2017-01-09,B,0
939998,2017-01-09,B,0
757883,2017-01-06,B,0
919393,2017-01-02,B,0
800943,2017-01-22,A,0
844025,2017-01-08,A,0
713112,2017-01-14,A,0
694649,2017-01-09,A,1
702173,2017-01-22,B,0
657860,2017-01-14,B,0
798311,2017-01-04,B,0
644823,2017-01-11,A,0
653219,2017-01-09,A,0
706189,2017-01-04,B,0
871078,2017-01-11,A,0
859262,2017-01-12,A,1
736840,2017-01-12,B,0
885995,2017-01-14,A,0
904468,2017-01-14,A,0
732340,2017-01-15,B,0
664140,2017-01-04,B,0
746787,2017-01-04,A,1
702465,2017-01-06,B,0
763862,2017-01-20,A,0
668093,2017-01-18,B,0
790447,2017-01-08,B,0
895641,2017-01-08,B,0
928433,2017-01-16,A,1
641819,2017-01-16,A,0
699566,2017-01-13,B,0
868982,2017-01-15,B,0
894822,2017-01-06,A,0
759688,2017-01-09,B,1
814198,2017-01-08,B,0
735169,2017-01-21,A,0
805415,2017-01-23,A,0
933825,2017-01-23,B,0
908104,2017-01-18,B,0
865424,2017-01-02,A,0
635814,2017-01-05,A,0
663930,2017-01-06,B,0
795668,2017-01-13,A,0
859411,2017-01-02,A,0
655847,2017-01-22,B,0
804751,2017-01-22,A,0
701496,2017-01-20,A,0
716766,2017-01-17,A,0
774611,2017-01-24,A,0
630381,2017-01-23,B,0
716914,2017-01-07,B,0
923571,2017-01-03,A,0
889808,2017-01-06,A,0
874635,2017-01-09,A,0
882028,2017-01-07,A,0
678771,2017-01-06,A,1
734334,2017-01-09,B,0
769657,2017-01-04,B,1
733589,2017-01-16,A,0
783017,2017-01-21,A,0
917583,2017-01-21,B,0
861930,2017-01-23,A,0
716196,2017-01-23,B,1
853409,2017-01-04,A,0
865398,2017-01-13,A,0
647532,2017-01-03,A,0
856052,2017-01-03,A,0
648058,2017-01-16,A,1
637540,2017-01-19,B,0
876611,2017-01-21,A,0
753591,2017-01-17,B,0
762903,2017-01-14,A,0
866524,2017-01-11,A,0
826880,2017-01-02,B,0
896061,2017-01-20,B,1
713648,2017-01-24,B,0
848970,2017-01-14,B,0
757080,2017-01-23,A,0
702025,2017-01-10,A,1
787853,2017-01-21,A,0
695711,2017-01-14,A,1
900018,2017-01-23,A,0
926396,2017-01-06,A,0
732286,2017-01-13,B,0
649306,2017-01-05,A,0
923333,2017-01-13,B,0
687167,2017-01-21,B,0
858287,2017-01-18,A,0
860869,2017-01-12,A,0
853125,2017-01-18,B,0
774028,2017-01-20,B,0
920923,2017-01-10,A,0
818557,2017-01-06,B,0
840544,2017-01-06,B,0
728117,2017-01-24,A,0
786910,2017-01-15,B,0
862910,2017-01-13,A,0
777135,2017-01-23,A,0
862825,2017-01-08,A,0
765981,2017-01-04,B,1
630378,2017-01-15,B,0
836902,2017-01-14,B,0
913471,2017-01-10,A,0
853453,2017-01-03,A,0
753468,2017-01-18,B,0
895316,2017-01-04,B,0
894931,2017-01-03,A,0
728430,2017-01-10,B,0
638710,2017-01-04,B,0
798388,2017-01-22,A,0
813988,2017-01-09,A,0
920754,2017-01-12,B,0
930643,2017-01-18,B,0
743637,2017-01-15,A,0
805842,2017-01-19,B,0
793954,2017-01-12,A,1
827391,2017-01-16,A,0
716011,2017-01-14,A,1
825318,2017-01-19,A,1
910298,2017-01-21,A,0
889527,2017-01-04,B,0
910935,2017-01-09,B,0
723631,2017-01-20,B,1
918662,2017-01-06,B,0
801015,2017-01-16,A,1
779954,2017-01-05,B,0
693506,2017-01-23,B,0
646322,2017-01-04,B,0
918790,2017-01-03,A,0
877460,2017-01-22,A,0
828316,2017-01-21,A,0
660376,2017-01-16,A,0
831232,2017-01-20,B,0
840761,2017-01-20,A,0
738877,2017-01-06,B,0
730037,2017-01-17,B,0
746098,2017-01-23,B,0
640663,2017-01-20,A,0
936247,2017-01-21,B,0
796234,2017-01-14,B,0
930328,2017-01-22,A,0
835848,2017-01-12,B,0
694929,2017-01-11,A,0
853916,2017-01-23,B,0
652210,2017-01-18,B,0
761518,2017-01-24,A,0
908101,2017-01-14,A,0
895010,2017-01-23,B,0
864491,2017-01-24,B,0
865197,2017-01-03,B,0
915771,2017-01-21,B,0
640578,2017-01-22,B,1
636461,2017-01-04,A,0
663637,2017-01-16,A,0
827992,2017-01-21,B,0
697006,2017-01-07,B,0
682335,2017-01-22,A,1
870392,2017-01-08,B,0
646124,2017-01-12,B,0
777465,2017-01-12,B,0
673607,2017-01-19,B,0
672937,2017-01-18,B,0
804666,2017-01-23,A,0
848881,2017-01-06,B,0
944504,2017-01-18,A,0
832531,2017-01-18,A,0
920975,2017-01-10,B,0
839674,2017-01-13,A,1
940138,2017-01-08,A,0
796262,2017-01-18,B,0
912048,2017-01-22,B,0
866335,2017-01-11,B,0
698776,2017-01-13,A,0
842824,2017-01-19,B,0
832530,2017-01-09,B,1
849767,2017-01-07,B,0
878811,2017-01-21,A,0
900595,2017-01-10,B,0
821039,2017-01-12,B,0
709596,2017-01-09,A,0
938131,2017-01-10,B,0
704815,2017-01-14,B,0
933647,2017-01-23,B,0
846182,2017-01-17,A,0
840989,2017-01-03,B,0
717469,2017-01-10,B,0
742116,2017-01-22,A,0
842368,2017-01-19,A,1
851343,2017-01-15,B,0
800953,2017-01-06,A,0
920093,2017-01-05,A,1
788966,2017-01-02,A,0
743307,2017-01-13,A,0
796154,2017-01-14,A,0
928503,2017-01-08,B,1
721914,2017-01-20,B,0
854201,2017-01-17,A,0
828841,2017-01-13,B,0
805735,2017-01-08,B,0
722773,2017-01-12,B,0
675341,2017-01-04,A,1
684508,2017-01-13,B,0
708172,2017-01-12,A,0
808025,2017-01-12,B,0
919906,2017-01-09,B,0
810644,2017-01-05,A,1
